"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2013-202612","特願2013-066483","2013/03/27","2013/10/07","排ガス処理システム","三菱重工業株式会社","B01D53/14,103,B01D53/34,125@Z,B01D53/34,129@Z,B01D53/34,135@Z,B01D53/34,136@Z,B01D53/34,C01B31/20@B,F23J15/00@Z,F23J15/02,B01D53/14,220,B01D53/50,200,B01D53/56,B01D53/62,B01D53/64,B01D53/75,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
【課題】エネルギー効率を更に向上させたＣＯ２回収装<BR>置を備える排ガス処理システムを提供する。
【解決手段】排ガス処理システムは、ＣＯ２吸収塔１１<BR>と、吸収液再生塔１６と、ＣＯ２吸収塔１１から排出さ<BR>れたＣＯ２吸収液を含む凝縮水を吸収液再生塔１６の底<BR>部に送給する凝縮水送給管１５と、吸収液再生塔１６か<BR>ら排出されたＣＯ２と凝縮水との間で熱交換器２３を介<BR>して熱交換させるＣＯ２分離部２２とを備えるＣＯ２回<BR>収装置１０と、ＣＯ２回収装置１０のガス上流側に設け<BR>られ、ＣＯ２回収装置１０に流入する前の排ガスと凝縮<BR>水との間で熱交換させる排ガス熱交換器５とを備える。
【選択図】図２
","特開2013-202612","","特許6173734","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-202612/4A5045DB59E52A5ED8DEC8182EE51E78F8400B425633811E94EC64D315AB0961/11/ja"
"特開2013-202523","特願2012-074518","2012/03/28","2013/10/07","窒素酸化物および硫黄酸化物除去システム、窒素酸化物および硫黄酸化物除去方法、および二酸化炭素回収システム","株式会社東芝","B01D53/14@C,B01D53/14,102,B01D53/14,103,B01D53/34,132@Z,B01D53/34,135@Z,C01B31/20@B,B01D53/14,200,B01D53/14,210,B01D53/14,220,B01D53/60,B01D53/62,B01D53/78,B01D53/96,B01D53/60,200,C01B32/50","(57)【要約】
【課題】処理対象のガス中に含まれる窒素酸化物と硫黄<BR>酸化物の両方を除去することが可能な窒素酸化物／硫黄<BR>酸化物除去システム、窒素酸化物／硫黄酸化物除去方法<BR>、および二酸化炭素回収システムを提供する。
【解決手段】実施形態によれば、窒素酸化物／硫黄酸化<BR>物除去システムは、窒素酸化物と硫黄酸化物を含有する<BR>ガスと吸収液を接触させて、前記ガス中の前記窒素酸化<BR>物と前記硫黄酸化物を前記吸収液に吸収させる窒素酸化<BR>物／硫黄酸化物回収塔を備える。さらに、前記システム<BR>は、前記窒素酸化物／硫黄酸化物回収塔から排出された<BR>前記吸収液中の窒素成分を除去する窒素成分除去槽を備<BR>える。さらに、前記システムは、前記窒素成分除去槽か<BR>ら排出された前記吸収液中の硫黄成分を除去する硫黄成<BR>分除去槽を備える。
【選択図】図１
","特開2013-202523","","特許5881498","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-202523/D0A213814082A228C4CFC69770A1D6C41E0107DC22EE44A73116BB838233D7AD/11/ja"
"特開2013-202496","特願2012-073976","2012/03/28","2013/10/07","二酸化炭素回収システムおよびその制御方法","株式会社東芝","B01D53/14,103,B01D53/34,135@Z,C01B31/20@B,B01D53/14,220,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
【課題】再生塔ボトム液位の変動幅を小さく抑えること<BR>で、継続的に安定運転を行うことが可能な二酸化炭素回<BR>収システムを提供する。
【解決手段】実施形態によれば、二酸化炭素回収システ<BR>ムは、二酸化炭素を吸収液に吸収させ、前記二酸化炭素<BR>を吸収した前記吸収液であるリッチ液を排出する吸収塔<BR>を備える。さらに、前記システムは、前記吸収液から前<BR>記二酸化炭素を含むガスを放出させ、前記リッチ液より<BR>も二酸化炭素溶存濃度が低下した前記吸収液であるリー<BR>ン液と、前記ガスとを排出する再生塔を備える。さらに<BR>、前記システムは、前記再生塔の塔底に溜まった前記吸<BR>収液の液位の計測値と、前記リッチ液の流量の計測値と<BR>、前記再生塔の塔頂から排出された前記ガスの流量の計<BR>測値と、前記リーン液の流量の計測値のうちの少なくと<BR>も３つの計測値に基づいて、前記リッチ液の流量を制御<BR>するためのリッチ液流量制御弁の開度を制御する制御部<BR>を備える。
【選択図】図１
","特開2013-202496","","特許5749677","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-202496/47765EC8C4804AE27CCDD918F573D21C4C59BAD5E2A65FECAD56870F6DEA3045/11/ja"
"特表2015-514566","特願2015-500813","2013/02/21","2013/10/03","燃焼排ガス浄化装置","ドゥーサン・レンチェス・ゲーエムベーハー","B01D53/34,121@E,B01D53/14,102,B01D53/34,125@R,B01D53/18@E,B01D53/34,135@Z,B01D53/50,270,B01D53/14,210,B01D53/50,290,B01D53/18,150,B01D53/62,B01D53/50,200,B01D53/52,200,B01D53/78,B01D53/79,B01D53/96","(57)【要約】
  本発明は、スクラブ塔、洗浄塔、又は吸収塔とも称さ<BR>れる、スクラバ塔（１０）を有する燃焼排ガスの浄化装<BR>置に関する。
","特表2015-514566","","特許5923655","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-514566/4ED19F4DF3DBD5411FA5D1D7ABE26F0C8CD06CBD08965E7C7932E73A395C933F/11/ja"
"特表2015-519499","特願2015-502182","2013/03/08","2013/10/03","コンバインドサイクル発電プラントを運転する方法およびこのような方法を使用するためのコンバインドサイクル発電プラント","アルストム　テクノロジー　リミテッド,アンサルド　エネルジア　アイ・ピー　ユー・ケイ　リミテッド","F01K23/10@U,F02C3/34,B01D53/34,135@Z,F02C3/30@D,B01D53/62","(57)【要約】
  本発明は、一体化されたＣＯ2回収ユニット（１４）<BR>を備えるコンバインドサイクル発電プラント（１０）を<BR>運転する方法であって、ガスタービン（１１）の煙道ガ<BR>スを、煙道ガス路に沿って排熱回収ボイラ（１９）と、<BR>煙道ガス冷却回路（１３）と、ＣＯ2吸収装置（３３）<BR>とに通過させる、方法を開示する。労力の減少は、その<BR>出口において背圧（ｐ１）を有するようにガスタービン<BR>（１１）を運転することによって達成され、背圧は、煙<BR>道ガス路に沿った煙道ガスの圧力損失のほとんどまたは<BR>全てを補償する。
","特表2015-519499","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-519499/243A87176CD7CA5EE15118D4BD74ACAE5105C9A10AEA546CBAB31F96B19FB112/11/ja"
"特開2013-199647","特願2013-055843","2013/03/19","2013/10/03","ガス流から酸性ガスを回収するためのシステム","ゼネラル・エレクトリック・カンパニイ","B01D53/14@C,B01D53/14,103,C10J3/46@J,C10K1/16,B01D53/14,200,B01D53/14,220","(57)【要約】
【課題】ガス流から酸性ガスを回収するためのシステム<BR>を提供する。
【解決手段】ガス精製システムは、第１の溶媒経路と、<BR>除去ガスを流して硫化水素（Ｈ２Ｓ）及び二酸化炭素（<BR>ＣＯ２）を第１の容器の第１の溶媒経路から除去して第<BR>１のガス混合物を作り出す第１のガス経路とを含む第１<BR>のセクションを備える。また、ガス精製システムは、第<BR>１の溶媒混合物を流して第１のガス混合物からＨ２Ｓ、<BR>及び第２の容器内の第２の溶媒混合物からＣＯ２を除去<BR>するように構成される第２の溶媒経路を含む第２のセク<BR>ションを備える。第２の溶媒混合物は、第１の圧力にお<BR>いてＣＯ２で飽和された溶媒を含み、第２の容器は、第<BR>２の圧力で作動し、第１の圧力及び第２の圧力が互いの<BR>約２０％以内である。
【選択図】      図１
","特開2013-199647","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-199647/235CD2F7E91119EA57BC6CE35684ED99A9F437CCAE61976542052CFBAFB2F524/11/ja"
"特開2013-198899","特願2013-063566","2013/03/26","2013/10/03","二酸化炭素吸着剤、その製造方法及びこれを含む二酸化炭素捕集モジュール","三星電子株式会社","B01D53/34,135@Z,B01J20/06@C,B01J20/08@C,B01J20/10@C,B01J20/30,C01B31/20@B,C01F7/16,B01D53/62,B01D53/81,B01D53/82,C01B32/50,C01F7/162","(57)【要約】
【課題】吸着能に優れており、高温で作動可能である他<BR>、燃焼によって発生する二酸化炭素の吸着だけではなく<BR>、燃焼前の二酸化炭素の吸着にも好適に用いられる、二<BR>酸化炭素吸着剤、その製造方法及びこれを含む二酸化炭<BR>素捕集モジュールの提供。
【解決手段】アルカリ金属、アルカリ土類金属及びこれ<BR>らの組み合わせから選ばれる第１の金属（Ｍ１）及び３<BR>価以上の酸化数を有する第２の金属（Ｍ２）が酸素（Ｏ<BR>）によって互いに連結されている複合金属酸化物を含む<BR>構造体であって、前記複合金属酸化物の内部または表面<BR>にメソ細孔を含む二酸化炭素吸着剤、前記二酸化炭素吸<BR>着剤の製造方法、二酸化炭素吸着剤を含む二酸化炭素捕<BR>集モジュール及び二酸化炭素吸着剤を用いた二酸化炭素<BR>の吸着方法。
【選択図】図１
","特開2013-198899","","特許6257907","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-198899/4EA38F54DB1E2A23DC1319A513CAF9843895A81EC087B7FF55E7B2A6EF47A5DB/11/ja"
"特開2013-192978","特願2012-059593","2012/03/16","2013/09/30","温泉水による二酸化炭素採取固定法","横江　孝夫","B01D53/14@C,B01D53/14,102,B01J19/00@A,C01B31/20@Z,B01D53/14,200,B01D53/14,210,C01B32/50","(57)【要約】
【課題】
      地球温暖化の主な原因は二酸化炭素が主原因と考<BR>えられています。また、専門化のデータも二酸化炭素で<BR>あることを示しています。また、私が調べたリンゴの木<BR>も温暖化を示しています。リンゴの品種に国光、別名（<BR>雪の下）と言う品種があります。近年どういうわけか、<BR>根を中心に北側に、りんごの実をこころなしか多くつけ<BR>る、傾向にあるのです、これは取りも直さず、木が北へ<BR>移動したい、と言っているのです。『子供たちよ、今世<BR>は熱いから北へ根を張りなさい』、と。もちろん、人間<BR>は聞こえませんが。温暖化は、確実に進行しています。<BR>植物が『み』を、おとして教えているのです。
    【解決手段】
    温泉水を貯水槽に取り込み、その中に圧力を加えな<BR>がら空気を送り、温泉水と鉄を攪拌しながら混入させる<BR>、そして、二酸化炭素を溶解させた温泉水を沈殿槽に誘<BR>導し、二酸化炭素を採取固定（二酸化炭素結晶）する方<BR>法。
【選択図】  図１
","特開2013-192978","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-192978/A3792DB1F06C5329D13B18F28BC072CE37AC86059FD220FD61C274532B474FE6/11/ja"
"特開2013-192976","特願2012-059585","2012/03/16","2013/09/30","雪による二酸化炭素固定法。","横江　孝夫","B01D53/14@C,B01J19/00@A,F25D3/00@Z,B01D53/14,200","(57)【要約】
【課題】
  地球温暖化は人間の生活を脅かし環境体系まで変えよ<BR>うとしている、その地球温暖化の原因の一つに二酸化炭<BR>素がある。今すぐ地球温暖化を食い止めなくてはいけな<BR>いことは、異論を待たない。真先に、必要外の二酸化炭<BR>素、メタンを空気中から採らなくてはいけない。子や孫<BR>のため、いや、今日のためにも。
【解決手段】
  出来る限りエネルギーを使わず自然にあるものを活用<BR>し、空気中から二酸化炭素とメタンを採る。その方法と<BR>して、雪に圧力を加え、又触媒を使い二酸化炭素を、炭<BR>化化合結晶物と溶解分離させて、二酸化炭素とメタンを<BR>採る。
【選択図】  図１
","特開2013-192976","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-192976/9938CE1772CA0AB80D91BE11FDB0D738A1E399C03FDA3B25ACAAE86ADBE10436/11/ja"
"特開2013-188649","特願2012-054880","2012/03/12","2013/09/26","三酸化硫黄除去システム、三酸化硫黄除去方法、および二酸化炭素回収システム","株式会社東芝","B01D53/14@C,B01D53/14,102,B01D53/34,124@Z,B01D53/34,125@N,B01D53/34,135@Z,B01J20/04@A,C01B31/20@B,B01D53/14,200,B01D53/14,210,B01D53/50,100,B01D53/50,260,B01D53/62,B01D53/73,B01D53/75,B01D53/78,B01D53/81,B01D53/82,B01D53/96,C01B32/50","(57)【要約】
【課題】三酸化硫黄除去処理における三酸化硫黄の残存<BR>量を低減することが可能な三酸化硫黄除去システム、三<BR>酸化硫黄除去方法、および二酸化炭素回収システムを提<BR>供する。
【解決手段】実施形態によれば、三酸化硫黄除去システ<BR>ムは、三酸化硫黄を含有するガスと吸着剤を接触させて<BR>、前記ガス中の前記三酸化硫黄を除去する乾式除去部を<BR>備える。さらに、前記システムは、前記乾式除去部から<BR>排出された前記ガスと吸収液を接触させて、前記ガス中<BR>に残存する前記三酸化硫黄を除去する湿式除去部を備え<BR>る。
【選択図】図１
","特開2013-188649","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-188649/90255DDE3CEB3467AC27928A82CCB9F3C3683B4DBC606310F6D0DF3D5EF19DBB/11/ja"
"特表2015-517897","特願2015-500547","2013/03/13","2013/09/19","選択的な酸性ガス分離のためのアミン処理プロセス","エクソンモービル　リサーチ　アンド　エンジニアリング　カンパニー","B01D53/14,102,B01D53/34,127@B,C01B17/16@M,B01J20/22@A,C01B31/20@B,C10L3/10,B01D53/34,126,B01D53/14@A,B01D53/34,127@D,B01D53/14,100,B01D53/14,210,B01D53/52,B01D53/52,200,B01D53/52,220,B01D53/78,B01D53/81,B01D53/83,B01D53/96,C01B32/50","(57)【要約】
  二酸化炭素ならびに他の酸性ガスを含有するガス混合<BR>物からの硫化水素の選択的な分離方法は、アルファ三級<BR>炭素原子でヒンダーされた二級窒素原子を含有するアミ<BR>ノアルコールおよびエーテルをベースとする高度に立体<BR>障害のあるアミノアルコール吸収剤を使用する。好まし<BR>い吸収剤には、２－（Ｎ－メチルアミノ）－２－メチル<BR>プロパン－１－オール、（２－（Ｎ－エチルアミノ））<BR>－２－メチルプロパン－１－オール、（２－（Ｎ－イソ<BR>プロピルアミノ）－２－メチルプロパン－１－オール、<BR>ＳＢＡＥ（２－（Ｎ－ｓｅｃ－ブチルアミノ）－２－メ<BR>チルプロパン－１－オール）および（２－（Ｎ－ｔ－ブ<BR>チルアミノ）－２－メチルプロパン－１－オールが挙げ<BR>られる。
","特表2015-517897","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-517897/AB0C72613ED066E65D113E76C280851FC6CB1C914ED7193EFBFE87FA64F859BB/11/ja"
