"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2015-077538","特願2013-215065","2013/10/15","2015/04/23","ＣＯ２回収装置","三菱重工業株式会社,関西電力株式会社","B01D53/14,103,B01D53/14,B01D53/34,135@Z,C01B31/20@B,B01D53/14,220,B01D53/62,B01D53/73,B01D53/75,B01D53/78,B01D53/79,B01D53/96,C01B32/50","(57)【要約】
【課題】水蒸気量の大幅な低減を図り、エネルギー効率<BR>を一層向上させることができるＣＯ2回収装置を提供す<BR>る。
【解決手段】吸収液再生塔１５が少なくとも二分割して<BR>なり、ＣＯ2吸収塔１３から吸収液再生塔１５にリッチ<BR>溶液１４を供給するリッチ溶液供給ラインＬ1と、吸収<BR>液再生塔１５からＣＯ2吸収塔１３にリーン溶液１６を<BR>供給するリーン溶液供給ラインＬ2と、リーン溶液供給<BR>ラインＬ2とリッチ溶液供給ラインＬ1との交差部に設け<BR>られ、リーン溶液１６とリッチ溶液１４とを熱交換する<BR>リーン・リッチ溶液熱交換器１７と、リッチ溶液供給ラ<BR>インＬ1のリーン・リッチ溶液熱交換器１７の後流側で<BR>、リッチ溶液１４の一部１４ａを分岐する分岐部１８と<BR>、分岐部１８で分岐されたリッチ溶液１４の一部１４ａ<BR>を、吸収液再生塔１５でリッチ溶液１４から一部のＣＯ<BR>2が除去されたセミリーン溶液１９と混合する第１混合<BR>部２０ａとを具備してなる。
【選択図】図１
","特開2015-077538","","特許5863741","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-077538/54DFB0C2EAE1E4C1C04E71CF2EC073B4E3D76E7FAAC0A2B326173C60509C31DF/11/ja"
"特開2015-077537","特願2013-215064","2013/10/15","2015/04/23","複合アミン吸収液、ＣＯ２又はＨ２Ｓ又はその双方の除去装置及び方法","三菱重工業株式会社,関西電力株式会社","B01D53/14,102,B01D53/14,103,B01D53/34,127@B,B01D53/34,135@Z,B01D53/34,C07C321/14,C07C321/16,C07C323/12,C07C323/52,B01D53/14,210,B01D53/14,220,B01D53/52,220,B01D53/62,B01D53/73,B01D53/75,B01D53/78,B01D53/96","(57)【要約】
【課題】吸収能力のみならず再生能力も兼ね備えた複合アミン吸収液、ＣＯ2又はＨ2Ｓ又<BR>はその双方の除去装置及び方法を提供する。
【解決手段】複合アミン吸収液は、ガス中のＣＯ2又はＨ2Ｓ又はその双方を吸収する吸収<BR>液であって、１）少なくとも一種のアミン化合物と、２）吸収液の酸化劣化抑制剤である<BR>ジスルフィド化合物とを、水に溶解してなり、前記ジスルフィド化合物が、下記化学式（<BR>Ｉ）で表される化合物である。
  Ｒ1－Ｓ－Ｓ－Ｒ2・・・（Ｉ）
  ここで、Ｒ1又はＲ2は、炭素数1～４のアルキル基、ヒドロキシエチル基、カルボキシ<BR>エチル基、シクロヘキシル基、ジブチルチオカルバモイル基のいずれかである。
【選択図】なし
","特開2015-077537","","特許5984776","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-077537/8AC0D2E929851B6BEEEE58F2FBB31823F9EE6E666128AF93AB83D9EF18ED5833/11/ja"
"特開2015-073982","特願2013-220577","2013/10/04","2015/04/20","超微細水の特性と自然の仕組みを利用した空気中の二酸化炭素ガス等を直接吸着除去方法・冷凍機からの凝縮器排熱を回収し屋外機を不要とする方法及びその装置・本装置による上昇気流を防止することが出来る方法及びそ","ノリ・トレーディング有限会社","B01D53/14,102,B01D53/18@E,F24F1/00,331,F24F6/14,F24F7/00@A,G21F9/02,521@Z,B01D53/14,210,B01D53/18,150,F24F13/02,F24F1/0007,331,F24F8/133","(57)【要約】      （修正有）
【課題】人の呼吸、燃焼時、野菜果物等から発生する二<BR>酸化炭素、エチレンガス等の微細浮遊汚染物の除去方法<BR>とそれを利用した冷暖房付空気浄化保湿装置を提供する<BR>。
【解決手段】二酸化炭素、二酸化炭素、エチレンガスを<BR>含む汚染空気と共に、冷凍機の凝縮器２０からの排熱空<BR>気を吸込管２３から取り込み、吸込室５へ送出させ、空<BR>気浄化室７内においてクラスター水を噴霧し、空気浄化<BR>室内で二酸化炭素、エチレンガスを付着させ、それらを<BR>汚染微細粒子含有水として沈殿させ、二酸化炭素、エチ<BR>レンガスの除去された新鮮空気を、大気中に放出する。<BR>このクラスター水の噴霧を利用した冷暖房付空気浄化保<BR>湿装置を提供する。
【選択図】図１
","特開2015-073982","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-073982/690979F0DE111DA709BCD56E4CF1A24069C91D0FC6CC78E132ECEB231FF31E70/11/ja"
"特表2016-540626","特願2016-521658","2014/10/07","2015/04/16","排煙から二酸化炭素を除去する方法および装置","リード　システムズ（オーストラリア）　ピーティーワイ　エルティーディー","B01D53/62,B01D53/14,210,C01B31/20@B,C05C3/00,B01D53/78,B01D53/18,130,B01D53/18,150,C01B32/50,B01D53/76,B01D53/79,B01D53/96","(57)【要約】
  排煙から二酸化炭素の除去する方法および装置を開示<BR>する。該方法は、排煙をアンモニア溶液に接触させて重<BR>炭酸アンモニウム溶液を製造する工程、および上記重炭<BR>酸アンモニウム溶液を硫酸塩源に接触させて炭酸化合物<BR>および硫酸アンモニウム溶液を製造する工程を含む。該<BR>装置は、排煙をアンモニア溶液に接触させて重炭酸アン<BR>モニウム溶液を製造するように構成されたガス－液体吸<BR>収区域を含む；該ガス－液体吸収区域は、排煙およびア<BR>ンモニア溶液をガス－液体吸収区域に受け入れるための<BR>注入口、および重炭酸アンモニウム溶液が流出する出口<BR>をそれぞれ有する。該装置は、重炭酸アンモニウム溶液<BR>を硫酸塩源に接触させて炭酸化合物および硫酸アンモニ<BR>ウム溶液を製造するように構成された反応器も含む；該<BR>反応器は、重炭酸アンモニウム溶液および硫酸塩源を該<BR>反応器に受け入れるための注入口、および、炭酸化合物<BR>および硫酸アンモニウム溶液が流出する出口をそれぞれ<BR>有する。該方法および装置は、肥料製品を製造する過程<BR>において硫酸アンモニウム溶液を使用することにより、<BR>排煙からの肥料の製造に採用され得る。
","特表2016-540626","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-540626/2E0343C47F62ECC999002D4BDC5D7FFC38E882D316780FF7EB1EE35694CC571D/11/ja"
"特開2015-071152","特願2013-208973","2013/10/04","2015/04/16","二酸化炭素吸収液、これを用いた二酸化炭素の吸収方法及び分離方法","学校法人同志社","B01D53/14,102,B01D53/14,103,B01D53/34,135@Z,C01B31/20@B,C07F9/54,B01D53/14,210,B01D53/14,220,B01D53/62,B01D53/78,C01B32/50","(57)【要約】      （修正有）
【課題】二酸化炭素の吸収速度、吸収容量が大きく、低い二酸化炭素分圧で二酸化炭素を<BR>吸収可能であり、再生時の必要エネルギーの小さい二酸化炭素吸収液、これを用いた二酸<BR>化炭素の吸収方法及び分離方法を提供する。
【解決手段】二酸化炭素吸収液は、一般式（１）のイオン液体及び水を必須成分とし、吸<BR>収方法は、前記吸収液に二酸化炭素を接触させて該二酸化炭素を吸収させるものであり、<BR>分離方法は、二酸化炭素吸収液中のイオン液体に対する水の含有割合を増加させることに<BR>より、二酸化炭素吸収液から分離するものである。

（式（１）中、Ｒ1～Ｒ4は、それぞれ独立して、水素原子の一部が置換されていてもよい<BR>アルキル基もしくはアリール基であり、Ｚ-はカルボン酸イオンである。）
【選択図】なし
","特開2015-071152","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-071152/A5F0959BAE782225D784D0BD37F7906476D80CD5C415E754432D5F8E880FD434/11/ja"
"特開2015-071136","特願2013-207911","2013/10/03","2015/04/16","酸性ガス吸収剤、酸性ガス除去方法及び酸性ガス除去装置","株式会社東芝","B01D53/14,102,B01D53/14,103,B01D53/14,B01D53/34,127@B,B01D53/34,135@Z,B01D53/14,210,B01D53/14,220,B01D53/52,220,B01D53/62,B01D53/78,B01D53/96","(57)【要約】
【課題】二酸化炭素等の酸性ガスの回収量や吸収速度が<BR>高く、特に、高温度下での酸性ガスの脱離性に優れた酸<BR>性ガス吸収剤、並びにこれを用いた酸性ガス除去装置及<BR>び酸性ガス除去方法を提供する。
【解決手段】実施形態の酸性ガス吸収剤は、下記一般式<BR>（１）で表される第２級アミン化合物の少なくとも１種<BR>と、界面活性剤及び／又はアルコールからなる添加剤と<BR>を含有する。
【化１】

・・・（１）
（上記式（１）中、環Ａは炭素数３以上１０以下の環構<BR>造を表し、Ｒ１はヒドロキシアルキル基を表す。）
","特開2015-071136","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-071136/9A92FA4EE471A787B56CAE9DDC7A95F3B99B0F378DFB0B867B0D82489445510E/11/ja"
"特開2015-070800","特願2013-206965","2013/10/02","2015/04/16","空気中のＣＯ２濃度を高めるクリーンな方法および装置","合同会社ナカノ・エンヴァイラメンタル・テクノロジー","A01G7/02,A01G9/18,B01D19/00@A,B01D19/00@C,B01D19/00@Z,B01D53/14@C,B01F1/00@B,B01F3/04@A,B01D53/14,200","(57)【要約】
【課題】本発明は、水分中に含有したＣＯ２を抽出し、<BR>それを空気中に放出することにより空気中のＣＯ２濃度<BR>を高めるための手段の提供。
【解決手段】空気中のＣＯ２濃度を高める手段において<BR>、水を原料とし、大気より自然溶解させたＣＯ２を含有<BR>した水を、圧力を使ってオリフィス孔に通すことにより<BR>機械的に細分化して表面エネルギーを高めることで液体<BR>として不安定になった水中から分離したＣＯ２を、放出<BR>口においてフィルターに通すことによりＣＯ２低濃度水<BR>とに分けることで水分を除去・調整しながら外気に放出<BR>させることにより行われることを特徴とするＣＯ２濃度<BR>上昇方法。
【選択図】図４
","特開2015-070800","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-070800/94DEE14047071F2044FFB4C1F2B5DF9C8AEEEBAB315E83F213CC0119B6A180EB/11/ja"
"再表2015/041102","特願2015-537870","2014/09/09","2015/03/26","排ガスの処理システム及び処理方法","株式会社ＩＨＩ","B01D53/50,245,B01D53/14,210,B01D47/06@A,F25J3/02@Z,B01D53/26,230,B01D53/56,200,F25J3/08,B01D53/64,100,B01D53/78,B01D53/82,B01D53/62,B01D53/73,B01D53/75,B01D53/79,B01D53/81,B01D53/96","(57)【要約】
  耐久性に優れ、処理費用の削減が可能で脱硫及び脱硝<BR>効率が良く、二酸化炭素を高純度で効率良く回収可能な<BR>排ガスの処理技術を提供する。排ガスの処理システムは<BR>、石灰石・石膏法によって排ガスから硫黄酸化物を除去<BR>する脱硫部と、脱硫部より後段に配置され、排ガスから<BR>窒素酸化物を除去する脱硝部と、脱硝部より後段に配置<BR>され、排ガスから二酸化炭素を回収する二酸化炭素回収<BR>部と、二酸化炭素回収部から排出される回収後ガスの一<BR>部を酸素源として脱硫部に供給する酸素供給部とを有す<BR>る。二酸化炭素回収部によって回収される二酸化炭素の<BR>純度及び回収率を分析器を用いて監視し、これらに基づ<BR>いて、脱硫部に供給する回収後ガスの割合が調節される<BR>。
","WO2015/041102","","特許6070851","","再表2015/041102","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-041102/1529C4E24067BD3F4C5388F7090A8EB5081C586BC914C2F655B4A92D6C9060A8/19/ja"
"特表2016-536137","特願2016-543933","2014/09/11","2015/03/26","リッチ／リーン溶剤再生のためのストリッパー供給構成の最適化","ダウ　グローバル　テクノロジーズ　エルエルシー","B01D53/14,220,C10L3/10,C10K1/16","(57)【要約】
  流体流から汚染物質を除去するために使用される溶剤<BR>を再生するための改善されたプロセスが開示される。該<BR>プロセスは、リッチ／リーン溶剤ストリッパーカラム（<BR>２９）、再沸器（５０）、凝縮器（３６）、及び還流受<BR>器（３８）を備える溶剤再生システム（１０）を含み、<BR>改善点は還流受器から凝縮されたストリッパーガスが帰<BR>還する場所（４６）である。
【選択図】図２
","特表2016-536137","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-536137/E439E027C2320340BAC7014021CE8D38C6658BB83E85AA90B12C8882787EDFBD/11/ja"
"特開2015-054279","特願2013-188631","2013/09/11","2015/03/23","二酸化炭素吸収剤及び該吸収剤を用いた二酸化炭素の分離回収方法","旭化成株式会社","B01D19/04@A,B01D53/14,102,B01D53/14,103,B01D53/18@C,B01D53/34,135@Z,C01B31/20@B,B01D53/14,210,B01D53/14,220,B01D53/18,130,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】      （修正有）
【課題】ガス中に含まれる二酸化炭素を効率よく分離回収するための二酸化炭素吸収剤を<BR>提供する。
【解決手段】下記一般式（Ｉ）で表される構造を有するアミン化合物を含む、１０．０質<BR>量％以上６５．０質量％以下のアミン：

（式中、Ｒ１、及びＲ２は、水素原子及び炭素数１～４のアルキル基からなる群より選択<BR>される）；０．０１質量％以上０．３０質量％以下のパーフルオロ基を有するノニオン性<BR>の界面活性剤；及び０．０１質量％以上０．２０質量％以下のシリコーン系消泡剤；を含<BR>有する、二酸化炭素を可逆的に吸収脱離することが可能な水溶液の形態にある二酸化炭素<BR>吸収剤。
【選択図】なし
","特開2015-054279","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2015-054279/AEC2C29712DDCB6ABC9C6C103DBC3B9E1999E47ECF4A3710590645EDCAA4AB9B/11/ja"
