"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特表2006-528912","特願2006-532470","2004/04/27","2004/11/25","二酸化炭素の回収法","プラクスエア・テクノロジー・インコーポレイテッド","B01D53/34,135@Z,B01D53/34,C01B31/20@B,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
  バッチ式処理手段（１０）からの二酸化炭素含有流を<BR>取り除き、精製するシステムが提供される。少なくとも<BR>二酸化炭素と１種又は複数種の共溶媒（２０、３０）を<BR>含む多相汚染流が処理手段（１０）から取り出され、少<BR>なくとも１個の中間圧力分離器（４０）へ運ばれる。汚<BR>染物含有流は、中間圧力分離器（４０）中で、中間圧力<BR>の二酸化炭素に富む蒸気流（４２）と中間圧力の溶媒及<BR>び汚染物に富む流れ（４３）に分離される。
","特表2006-528912","","特許5091479","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2006-528912/8607BE6F9E09DE111CB19B9BFFD9B09C16154073FD912001B8DF2004DE170F61/11/ja"
"特開2004-324604","特願2003-123285","2003/04/28","2004/11/18","内燃機関の排気浄化装置","トヨタ自動車株式会社","B01D46/42@B,B01D53/34,135@Z,F01N3/02,321@A,F01N3/18@A,F01N3/18@B,F01N3/24@E,F01N3/28,301@Q,B01D53/62,B01D53/81,B01D53/82,B01D53/92,240,B01D53/92,350,B01D53/92,352,B01D53/96,F01N11/00,F01N3/023@A,F01N3/035@A,B01D46/42","(57)【要約】
【課題】パティキュレートフィルタの過熱を効率的に抑<BR>制可能な内燃機関の排気浄化装置を提供する。
【解決手段】エンジン１の排気通路４に排気ガス中の粒<BR>子状物質を捕集するフィルタ１０を備えた排気浄化装置<BR>１５において、第１の温度領域ではＣＯ２を吸収し、第<BR>１の温度領域より高温の第２の温度領域ではＣＯ２を放<BR>出するＣＯ２吸収放出材を、フィルタ１０の径方向の中<BR>心ほど担持量が多くなるようにフィルタ１０に担持させ<BR>る。
【選択図】      図３
","特開2004-324604","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-324604/9D9A3E45E5FC3D5664351D2D3A3568EDA34F71412CBEA6D38006AAD83EB124F4/11/ja"
"特開2004-323339","特願2003-124652","2003/04/30","2004/11/18","二酸化炭素の回収方法及びそのシステム","三菱重工業株式会社","B01D53/34,135@Z,B01J19/00@A,C01B31/20@B,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
【課題】ＣＯ２吸収液を再生するための熱エネルギーと<BR>、回収したＣＯ２を圧縮する動力とを供給するとともに<BR>、高い熱効率を有するＣＯ２の回収方法及びそのシステ<BR>ムを提供する。
【解決手段】高圧タービン３、中圧タービン７及び低圧<BR>タービン８と、これらを駆動する蒸気を発生させるため<BR>のボイラ１と、該ボイラの燃焼排ガスからＣＯ２を吸収<BR>除去するためのＣＯ２吸収液を備える吸収塔１８と、Ｃ<BR>Ｏ２を吸収した該吸収液を再生するための再生塔２４と<BR>、除去されたＣＯ２を圧縮するためのコンプレッサ４２<BR>と、該高圧タービンの排出蒸気の一部により駆動する該<BR>コンプレッサ用のタービン４１と、該中圧タービンの排<BR>出蒸気の一部により駆動する補機用タービン５１、５２<BR>と、該コンプレッサ用タービン及び該補機用タービンの<BR>排出蒸気を該再生塔のリボイラ３０に加熱源として供給<BR>するための供給管４５、５５と含んでなることを特徴と<BR>する。
【選択図】      図１
","特開2004-323339","","特許4274846","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-323339/7CB4BDA2D2C7E1DC85360BAC71DAFEB8645E15A43A7509D2C872513217BAF0B8/11/ja"
"特開2004-321082","特願2003-120856","2003/04/25","2004/11/18","吸着ガス処理方法","東京電力株式会社","A01G1/00,303@A,A01G7/02,B01D53/34,135@Z,B01D53/62,B01D53/81,B01D53/82,B01D53/96,A01G24/12,A01G24/13","(57)【要約】
【課題】二酸化炭素含有排ガス中のＣＯ２の吸着・除去<BR>ステップが容易で、かつ処分工程では時間をかけてＣＯ<BR>２を生物に固定化することで、処理のために新たにＣＯ<BR>２が排出されることなく、低コストで実施可能であり、<BR>しかもＣＯ２の吸着から処分までの一貫処理が可能とな<BR>る、吸着ガス処理方法を提供する。
【解決手段】二酸化炭素含有排ガスを吸着した吸着材か<BR>ら放出される二酸化炭素を、植物の栽培に利用する吸着<BR>ガス処理方法とする。二酸化炭素含有排ガスを吸着した<BR>吸着材に、独立栄養細菌を添加することにより、前記吸<BR>着材に吸着された二酸化炭素から有機炭素化合物を産生<BR>させ、産生された有機炭素化合物を栄養源として植物を<BR>栽培することもできる。
【選択図】  図１
","特開2004-321082","","特許4193563","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-321082/C979E189CC5309F213FA3F5D79AD0D4FA7AB20669E674F859E9C43C84DE0C203/11/ja"
"特開2004-313960","特願2003-112400","2003/04/17","2004/11/11","炭酸ガス分離装置、及びこれを用いた炭酸ガス分離方法","東芝セラミックス株式会社","B01D53/34,135@Z,C01B31/20@B,F25J1/00@D,B01D53/62,B01D53/75,B01D53/92,240,B01D53/92,310,B01D53/96,C01B32/50","(57)【要約】
【課題】吸収材は繰り返し使用され、炭酸ガスの吸収・<BR>放出を繰り返す。この炭酸ガス分離装置には次の欠点が<BR>ある。すなわち吸収材を繰り返して使用すると、吸収材<BR>の炭酸ガス吸収量が次第に減少して多数回使用の後に分<BR>離装置を効率的に運転するために必要な炭酸ガス吸収性<BR>能が得られなくなってしまう。
【解決手段】本発明は、すくなくとも、リチウムシリケ<BR>ートを主成分とする炭酸ガス吸収材およびそれを内部に<BR>設置した加熱可能な複数の炭酸ガス吸収・放出反応器、<BR>ガス圧縮装置、液化炭酸ガス分離器、および炭酸ガス放<BR>出補助ガス容器を備えた炭酸ガス分離装置であり、炭酸<BR>ガス吸収・放出反応器における炭酸ガスの吸収、および<BR>放出を６５０℃以下で行うことを特徴とする炭酸ガス分<BR>離装置。
【選択図】  図１
","特開2004-313960","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-313960/6EC4F61A7F954145309FF3C6E84C99477B6AB52633821D5E7C07B68886EB9E5B/11/ja"
"特開2004-309067","特願2003-105475","2003/04/09","2004/11/04","高炉ガスの利用方法","新日鐵住金株式会社","B01D53/14,102,C10J1/20,C10K1/12,C21B5/00,301,C21B5/00,316,C21B5/00,319,C21B5/00,321,C21B5/06,C21B13/00,F27D17/00,104@G,F27D17/00,104@K,B01D53/14,210","(57)【要約】
【課題】高炉ガスからＣＯ２を除去分離した改質高炉ガ<BR>スを製造し、製鉄所において改質高炉ガス、コークス炉<BR>ガス及び転炉ガスを有効に組合わせて利用することによ<BR>りエネルギー使用効率を向上することを可能とする方法<BR>を提供する。
【解決手段】低発熱量の高炉ガスからＣＯ２を除去分離<BR>したり、酸素富化送風をあわせて実施して製造した高発<BR>熱量の改質高炉ガスを、熱風炉燃料ガス、コークス炉燃<BR>料ガス、及び、発電用燃料ガスの何れか１種又は２種以<BR>上の燃料ガスとして使用している高炉ガス、コークス炉<BR>ガス、転炉ガス、及び、ＬＰＧの何れか１種又は２種以<BR>上の一部又は全部と代替することを特徴とする高炉ガス<BR>の利用方法。また、節約したコークス炉ガスの一部又は<BR>全部を、高炉羽口から吹込んで高炉における還元剤とし<BR>て、又は、鉄鉱石還元用の還元ガスとして利用すること<BR>を特徴とする高炉ガスの利用方法。
【選択図】      図３
","特開2004-309067","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-309067/DCF458EA11C0F9DC1D5481B0BA8BAFD65C506FF008D1BDAE7A805B8F0B7B4CC3/11/ja"
"特開2004-300254","特願2003-093965","2003/03/31","2004/10/28","燃料ガスの製造方法","大阪瓦斯株式会社","B01D53/14@C,B01J3/00@A,B09B3/00,303@H,B09B3/00,304@H,C02F1/58@A,C02F1/74,101,C02F11/00@Z,C02F11/08,C10J3/00@A,C10K3/02,C10L3/00@Z,B01D53/14,200,C10J3/78,B09B3/45,B09B3/70,B09B101:70,B09B101:75,B09B101:85","(57)【要約】
【目的】固形および液状の有機性廃棄物を燃料ガス、電<BR>力、熱エネルギーなどの有用な形態で回収し、再利用す<BR>るための新たな技術を提供することを主な目的とする。
【解決手段】固形および液状の有機性廃棄物からスラリ<BR>ー状の液状有機廃液を調製し、これを第１の触媒非充填<BR>反応器において可溶化処理し、次いで第２の触媒充填反<BR>応器においてメタン化処理した後、第３の反応器におい<BR>て処理済み水中の残存有機成分を分解する。
【選択図】図１
","特開2004-300254","","特許4164658","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-300254/7EC765D881658608DD65714E06EAB608B6EF9E93FDC95D09A37BF82E4E377648/11/ja"
"特表2006-521928","特願2006-509553","2004/04/01","2004/10/21","ガス流から二酸化炭素を除去するためのポリアミン／アルカリ塩混合物","ボード・オブ・リージエンツ，ザ・ユニバーシテイ・オブ・テキサス・システム","B01D53/14,102,B01D53/34,135@Z,B01D53/14,210,B01D53/62,B01D53/78,B01D53/96","(57)【要約】
煙道ガス、天然ガス、水素ガス、合成ガスから、およびその他のプロセスから、ならびに<BR>廃ガス流からＣＯ2を除去するために用いられる新たな溶媒および方法を提供する。この<BR>溶媒は、炭酸カリウムなどのアルカリ塩およびピペラジン（ＰＺ）などのポリアミンを含<BR>み、ここでのポリアミンの濃度は１Ｋｇの水あたり少なくとも１．５当量、およびアルカ<BR>リ塩の濃度は１Ｋｇの水あたり少なくとも０．５当量である。アルカリ塩／ポリアミンの<BR>好ましい比率は約１：２～２：１であり、ＰＺを溶解するためにアルコールを追加する必<BR>要はない。このような化学的溶媒および化学的方法を用いることによって、ガス流および<BR>その他の供給源からＣＯ2を効率的かつ効果的に除去することが提供される。
","特表2006-521928","","特許5074763","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2006-521928/9414B89CC16581785953F295C23C6151B360BDA56AB183A0E699125449EC05E1/11/ja"
"特表2006-522004","特願2006-509645","2004/04/02","2004/10/21","炭素捕捉の配置及び方法","フルオー・テクノロジーズ・コーポレイシヨン","B01D53/14,102,C01B3/38,B01D53/14,210","(57)【要約】
ＩＧＣＣプラントは、燃焼ガスが燃焼タービンに入る前<BR>に、酸性ガスを燃焼ガスから除去する燃焼前脱炭装置を<BR>有する。一つの好ましい配置に於いて、硫黄除去装置は<BR>、供給原料ガスから硫化水素を除去し、次いで、脱硫さ<BR>れた供給原料ガスが自己冷凍装置（この中で、二酸化炭<BR>素が除去される）に入る。他の好ましい配置に於いて、<BR>硫化水素は乾燥装置内で硫化カルボニルに転化され、及<BR>び硫化カルボニルは、自己冷凍装置を使用して供給原料<BR>ガスから製造される液体二酸化炭素中に吸収される。
","特表2006-522004","","特許4317213","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2006-522004/1802BB88A3895F0546E11F928225FF314DAEABF735339E3AFAC5BA5165829130/11/ja"
"特開2004-292298","特願2003-147787","2003/05/26","2004/10/21","二酸化炭素の分離回収方法および装置","新日鐵住金株式会社","B01D53/14@C,B01D53/34,135@Z,C01B31/20@B,B01D53/14,200,B01D53/62,B01D53/78,B01D53/79,B01D53/96,C01B32/50","(57)【要約】
【課題】大規模二酸化炭素発生源から排出される二酸化<BR>炭素を、コンパクトな設備で効率的かつ安価に分離回収<BR>する技術を提供する。
【解決手段】製鉄所で発生する副生ガスなどから化学吸<BR>収法にて二酸化炭素を分離回収する方法であって、
当該ガスから化学吸収液で二酸化炭素を吸収後、化学吸<BR>収液を加熱し二酸化炭素を分離させるプロセスに製鉄所<BR>で発生する低品位排熱を利用または活用することを特徴<BR>とする二酸化炭素の分離回収方法。
【選択図】            図１
","特開2004-292298","","特許4231735","拒絶2005-023087","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-292298/9BD69AA87BBCAD2ACFF8E2E20BBD04C9493BC91092707414CB7459CE60596204/11/ja"
"特開2004-290713","特願2002-169335","2002/06/10","2004/10/21","排気又は排煙の脱臭・浄化方法とその装置","株式会社オメガ","A61L9/01@B,A61L9/14,A61L9/16@D,B01D53/14,102,B01D53/14,103,B01D53/18@E,B01D53/34,116@D,B01D53/34,117@D,B01D53/34,120@E,B01D53/34,125@K,B01D53/34,130@D,B01D53/34,135@A,C02F1/46@A,F01N3/02,301@F,F01N3/02,301@G,F01N3/04@D,F01N3/08@A,F01N3/08@C,F23J15/00@E,F23J15/02,B01D53/14,210,B01D53/14,220,B01D53/18,150,B01D53/38,120,B01D53/44,120,B01D53/50,270,B01D53/56,200,B01D53/62,100,B01D53/72,200,B01D53/78,B01D53/79,B01D53/92,113,B01D53/92,150,B01D53/92,215,B01D53/92,224,B01D53/92,242,B01D53/92,280,B01D53/92,331,B01D53/92,335,B01D53/96,F01N3/02,201,F01N3/035@G,C02F1/461@A,A61L9/014","(57)【要約】      （修正有）
【課題】排気または排煙の悪臭、煙、有害物質を簡易で<BR>、比較的小型な装置で除去、脱臭、浄化でき、薬材の交<BR>換、水の補給も少なく、後で処理に困る廃水も出ない上<BR>に、副生物としてトリハロメタンなどの発生が少ない上<BR>にタンパク質、オイル・油脂等のミストが十分に除去出<BR>来る方法を提供する。
【解決手段】次亜塩素酸ソーダ等の次亜ハロゲン酸塩、<BR>苛性カリ又は苛性ソーダ等のアルカリ性電解質と食塩、<BR>塩化カリ、臭化ナトリウム、臭化カリウム等の塩類電解<BR>質の水溶液を電気分解して生成した電解水を吸収手段（<BR>脱臭塔）に導き排気または排煙に接触させることにより<BR>排気又は排煙の悪臭、煙、有害物質を除去する。
【選択図】図１
","特開2004-290713","","特許4222786","拒絶2006-001804","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2004-290713/283A7A5618C7AE30AB66CD61DDCA40EC7FFC84125CC7055911BB73E781110A7C/11/ja"
