"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2010-069398","特願2008-238455","2008/09/17","2010/04/02","ＣＯ２分離回収方法","日本碍子株式会社","B01D53/34,135@Z,B01D53/34,C01B31/20@B,B01D53/62,B01D53/81,B01D53/82,B01D53/96,C01B32/50","(57)【要約】
【課題】脱着において減圧する必要がなく、ＣＯ2の分<BR>離回収を安価に行うことができ、ＣＯ2分離回収設備の<BR>小型化をも図る。
【解決手段】排ガス４４中のＣＯ2（二酸化炭素）を吸<BR>着により分離回収するＣＯ2分離回収方法において、排<BR>ガス４４中のＣＯ2を吸着剤に吸着させる吸着工程と、<BR>吸着剤に吸着されたＣＯ2を脱着する脱着工程とを有し<BR>、脱着工程は、吸着剤にＣＯ2を吸着する際のＣＯ2分圧<BR>より低いＣＯ2分圧を示すパージガス５４を吸着剤にブ<BR>ローすることでＣＯ2を脱着する。パージガス５４は、<BR>火力発電プラント３０のタービン４０途中もしくはター<BR>ビン４０を出た後で抽気した水蒸気４２ａを使用するこ<BR>とができる。
【選択図】図６
","特開2010-069398","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-069398/ED60E2E673F0CDFEFE9D9BF1F93F84A7D2D99E138D3CE75FDA85DCD8FD7068B2/11/ja"
"特開2010-069371","特願2008-237494","2008/09/17","2010/04/02","火力発電プラントにおける石炭ボイラ排ガス中の二酸化炭素回収装置、及び二酸化炭素回収方法","株式会社日立製作所","B01D53/34,120@A,B01D53/34,125@E,B01D53/34,135@Z,C01B31/20@Z,B01D53/46,B01D53/50,245,B01D53/62,B01D53/75,B01D53/78,B01D53/79,B01D53/80,B01D53/81,B01D53/82,B01D53/96,C01B32/50","(57)【要約】
【課題】本発明の目的は、石炭ボイラ排ガス中の二酸化<BR>炭素を回収する際に、二酸化炭素を化学吸収する吸収液<BR>の劣化を抑制し、火力発電プラントの発電効率の低下を<BR>抑制する火力発電プラントにおける石炭ボイラ排ガス中<BR>の二酸化炭素回収装置を提供する。
【解決手段】本発明の化石燃料を燃料とする火力発電プ<BR>ラントにおける石炭ボイラ排ガス中の二酸化炭素回収装<BR>置は、石炭ボイラから排出した排ガス中の硫黄化合物を<BR>除去する脱硫装置を設置し、脱硫装置の下流側に排ガス<BR>を吸収液に接触させて排ガス中の二酸化炭素をこの吸収<BR>液で吸収させて回収する二酸化炭素吸収塔を直列に設置<BR>し、各二酸化炭素吸収塔の吸収液に吸収された二酸化炭<BR>素を分離して吸収液を再生し、再生した吸収液を各二酸<BR>化炭素吸収塔に循環するように供給する再生塔をそれぞ<BR>れ設置し、各再生塔で分離された二酸化炭素を圧縮させ<BR>る酸化炭素圧縮機を再生塔の下流側に設置して構成した<BR>。
【選択図】図１
","特開2010-069371","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-069371/F58ACD14B1862B8949797B8A07FEBE5C358F0A6F32BF02718583B93097284633/11/ja"
"特開2010-069369","特願2008-237317","2008/09/17","2010/04/02","横走流式高温反応器","有限会社アイエンジ","B01D53/14@A,B01D53/14,100","(57)【要約】
  【課題】
  大型ガス処置用反応器として二つの平行なルーバー壁<BR>内に吸収材を充填する反応器は一般的に使用されている<BR>けれども、二酸化炭素の分離回収を目的として開発され<BR>たセラミックス系吸収材を使用する場合、二酸化炭素を<BR>放出するためには吸収材を８５０℃以上に加熱する必要<BR>があり金属材料を使用した大型反応器は高価であり技術<BR>的にも困難である。
    【解決手段】
  大型のルーバー壁の構造を耐熱性があり強度も強いフ<BR>ァインセラミックス製部品を組み合わせて作ることによ<BR>り、耐熱および強度上問題のない大容量のガス処理が可<BR>能な高温反応器を提供することが可能となる。
  【選択図】図１
","特開2010-069369","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-069369/C77D744C8984231F3C2A19FEBE662FFFED855FF344B6BBBA0365CA5C27D4CAA2/11/ja"
"特表2012-503541","特願2011-529041","2009/07/06","2010/04/01","気液接触器および排気洗浄システムおよび方法","ニューマン　システムズ　グループ、インコーポレイティッド","B01D53/18@E,B01D53/34,118@A,B01D53/34,120@A,B01D53/34,120@E,B01D53/34,125@A,B01D53/34,125@Q,B01D53/34,130@D,B01D53/34,131,B01D53/34,134@B,B01D53/34,134@D,B01D53/34,135@Z,B01D53/34,136@A,B01J19/00,311@Z,B01D53/18,150,B01D53/40,200,B01D53/46,B01D53/50,200,B01D53/56,200,B01D53/58,B01D53/62,B01D53/64,100,B01D53/68,120,B01D53/68,220,B01D53/72,200,B01D53/75,B01D53/76,B01D53/78,B01D53/79,B01D53/92,120,B01D53/92,200,B01D53/92,215,B01D53/92,224,B01D53/92,228,B01D53/92,240,B01D53/92,250,B01D53/92,270,B01D53/92,280,B01D53/92,310,B01D53/92,320,B01D53/92,331,B01D53/92,335,B01D53/96,B01D53/50,B01J10/00,103,B01D53/38,120","(57)【要約】
  本発明は、気液接触器および排気洗浄システムおよび<BR>方法に係り、より詳しくは、気液からの擾乱を最小限に<BR>抑えることのできる形状を有する均一間隔の複数のフラ<BR>ット液体ジェットを生成するノズルアレイに係る。本発<BR>明の一実施形態は、液体入口、液体出口、気体入口、お<BR>よび気体出口を含む気液接触モジュールに係る。ノズル<BR>アレイは、液体入口と気体入口と連通している。ノズル<BR>アレイは、液体を高速補充しつつ、気流からの擾乱を最<BR>小限に抑え、且つ、気流と液流との間の相互作用を最大<BR>化することのできる形状を有する均一間隔の複数のフラ<BR>ット液体ジェットを生成する。
【選択図】図２
","特表2012-503541","","特許5777215","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-503541/915D3C23B9FAA6AC207F0BE55E9A61C28012967ECE048C00372C37D0F9C14943/11/ja"
"特表2012-504042","特願2011-529325","2009/09/28","2010/04/01","気液接触装置","ニューマン　システムズ　グループ、インコーポレイティッド","B01D53/14@C,B01D53/34@C,B01D53/34,118@A,B01D53/34,118@B,B01D53/34,118@C,B01D53/34,118@D,B01D53/34,125@B,B01D53/34,125@C,B01D53/34,125@D,B01D53/34,125@K,B01D53/34,125@L,B01D53/34,125@N,B01D53/34,125@Q,B01D53/34,128,B01D53/34,130@D,B01D53/34,131,B01D53/34,134@B,B01D53/34,134@D,B01D53/34,135@Z,B01J10/00,103,B01J19/00,311@Z,B01D53/14,200,B01D53/40,200,B01D53/40,210,B01D53/40,220,B01D53/50,200,B01D53/50,220,B01D53/50,230,B01D53/50,240,B01D53/50,260,B01D53/50,270,B01D53/54,B01D53/56,200,B01D53/58,B01D53/62,B01D53/68,120,B01D53/68,220,B01D53/76,B01D53/77,B01D53/78,B01D53/79","(57)【要約】
  本発明は、気液接触器、廃液清浄システム及びその方<BR>法に関し、特に、均等な間隔で配置される線形安定性の<BR>低いフラット液体ジェットを形成する複数ノズルのアレ<BR>イに関する。本発明の実施形態は、気液接触器のノズル<BR>及び／又は安定ジェット形成のためのエンハンサーを使<BR>用した安定化ユニットを提供し、より具体的には、気液<BR>接触器のノズルから形成された液体ジェットの安定性を<BR>低減することに関する。本発明の別の側面は、例えば、<BR>液滴形成装置のような、液体ジェットの安定性を低減す<BR>る条件下で装置を動作させることに関する。また、本発<BR>明の別の側面は、水性スラリーを使用して装置を動作さ<BR>せることに関する。また、本発明の別の側面は、少なく<BR>とも２つの流体を実質的に分離する装置に関する。
【選択図】図１
","特表2012-504042","","特許5740671","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-504042/6DC643CE5F5E0402D86BD8AAF26709274767E38346A40E6E4A5A9BB523B41817/11/ja"
"特表2012-504047","特願2011-529362","2009/09/29","2010/04/01","二酸化炭素の捕捉を加速するためのプロセス","アケルミン・インコーポレイテッド","B01D53/14,102,B01D53/14,103,B01D53/34,135@Z,C02F1/00@P,C10L3/00@B,C10L3/10,C12N11/02,B01D53/14,210,B01D53/14,220,B01D53/62,B01D53/76,B01D53/78,B01D53/96","(57)【要約】
本発明は、概して、ガス流、特に燃焼排ガス、改質器か<BR>らの水素ガス、天然ガス、またはセメント窯からのガス<BR>からの二酸化炭素の除去に関する。炭素捕捉に使用する<BR>ための固定化酵素および他のシステムも開示する。
","特表2012-504047","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-504047/8C472D6519DEB398EA7AFF24894E4C5B3A918D4A7458EDD5E5ECC0501417E0B7/11/ja"
"特表2012-504044","特願2011-529330","2009/09/28","2010/04/01","気液接触器および気液接触方法","ニューマン　システムズ　グループ、インコーポレイティッド","B01D3/00@Z,B01D53/14,102,B01D53/18@E,B01D53/34,118@A,B01D53/34,118@B,B01D53/34,118@C,B01D53/34,118@D,B01D53/34,125@B,B01D53/34,125@C,B01D53/34,125@D,B01D53/34,125@K,B01D53/34,125@L,B01D53/34,125@N,B01D53/34,125@Q,B01D53/34,128,B01D53/34,130@D,B01D53/34,131,B01D53/34,134@B,B01D53/34,134@D,B01D53/34,135@Z,B01J10/00,103,C02F1/00@C,B01D53/14,210,B01D53/18,150,B01D53/40,200,B01D53/40,210,B01D53/40,220,B01D53/50,200,B01D53/50,220,B01D53/50,230,B01D53/50,240,B01D53/50,260,B01D53/50,270,B01D53/54,B01D53/56,200,B01D53/58,B01D53/62,B01D53/68,120,B01D53/68,220,B01D53/76,B01D53/78,B01D53/79","(57)【要約】
【解決手段】
  本発明は、気液接触器ならびに排水洗浄のシステムお<BR>よび方法に関する。特に、等間隔に離間された複数の平<BR>坦な液体ジェットを生成するノズルアレイを有する個別<BR>供給ノズルバンクに関する。液体ジェットは、気体によ<BR>る乱れを最小限に抑えるような形状を持つ。本発明の実<BR>施形態は、液体流入口および液体流出口、ならびに、気<BR>体流入口および気体流出口を含む複数のモジュールを備<BR>える気液接触器に関する。ノズルアレイは、液体流入口<BR>および気体流入口と連通している。ノズルアレイは、液<BR>体の補充を高速に行いつつ、気体流による乱れを最小限<BR>に抑えると共に気体流と液体流との間の相互作用を最大<BR>限に高めるような形状を持つ複数の平坦な液体ジェット<BR>を等間隔に離間させて生成する。
【選択図】  図１
","特表2012-504044","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-504044/80A5352CA09B435947ADF2B985F81FE3A412A6914258EFF68F0AD7F79C579144/11/ja"
"特表2012-504043","特願2011-529328","2009/09/28","2010/04/01","汚染物質を隔離する間接的方法及び直接的方法","ニューマン　システムズ　グループ、インコーポレイティッド","B01D53/14@C,B01D53/34,135@Z,B01D53/14,200,B01D53/62,B01D53/73,B01D53/81,B01D53/96","(57)【要約】
  本発明は、概して、汚染物質隔離に関する。本発明は<BR>、特に、高物質移動システム及び効果的なｐＨスイング<BR>反応を利用することにより、現在の鉱物炭酸化プロセス<BR>の性能を大幅に向上させることに関する。より具体的に<BR>は、本発明の側面は、汚染物質を隔離する間接的方法及<BR>び直接的方法に関する。
【選択図】図１
","特表2012-504043","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-504043/59880622F546A2786E312C6193DF815AAF7CA59D35F9ACBA8DA315D67F3455A4/11/ja"
"特表2012-503593","特願2011-529202","2009/09/24","2010/04/01","二酸化炭素を精製し硫酸と硝酸を製造する多段方法","プラクスエア・テクノロジー・インコーポレイテッド","B01D53/14@C,B01D53/34,125@K,B01D53/34,130@B,B01D53/34,135@Z,C01B17/74@G,C01B21/40@Z,C01B31/20@B,B01D53/14,200,B01D53/50,270,B01D53/56,220,B01D53/62,B01D53/75,B01D53/78,B01D53/81,B01D53/96,C01B32/50","(57)【要約】
  二酸化炭素は、二酸化炭素からＳＯ２を除去すること<BR>により形成することができる、ＮＯｘに富んだ硫酸を使<BR>用する工程によって精製される。ＮＯｘは、ＮＯｘに富<BR>んだ硫酸から分離又は脱着される。さらに、硝酸と硫酸<BR>がこの工程において形成される。
","特表2012-503593","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-503593/80C4CDB9ED5540B984C0405A3520877C03E4D0CCFF9D690D4D9AADB670E9DEE5/11/ja"
"特表2012-503543","特願2011-529168","2009/09/23","2010/04/01","ＮＯＸとＳＯ２吸着剤／触媒として活性炭を用いる二酸化炭素精製","プラクスエア・テクノロジー・インコーポレイテッド","B01D53/04@B,B01D53/04@H,B01D53/14@C,B01D53/34,132@Z,B01D53/34,135@Z,C01B31/20@B,B01D53/04,240,B01D53/047,B01D53/14,200,B01D53/60,B01D53/62,B01D53/81,B01D53/82,B01D53/96,C01B32/50","(57)【要約】
  燃焼排ガスなどの二酸化炭素含有供給流れが処理され<BR>、ＳＯｘとＮＯｘを活性炭で除去するステップ、大気温<BR>度以下での処理を行って生成物流れ及び排気流れを製造<BR>するステップ、圧力スイング吸着又は物理的若しくは化<BR>学的吸収により排気流れを処理し供給流れに再循環され<BR>る生成物流れを製造するステップを含む一連のステップ<BR>によって、高純度二酸化炭素流れを製造する。
","特表2012-503543","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2012-503543/6E9E75602F22DEB28BFF0C5A77ABAD3F3F47909753F8B6CB52DD5E24F56353E9/11/ja"
"特開2010-064067","特願2009-205619","2009/09/07","2010/03/25","水系炭酸塩煙道ガス捕獲および高効率バイポーラー膜電気透析によりＣＯ２を回収するためのシステムおよび方法","パロ・アルト・リサーチ・センター・インコーポレーテッド","B01D19/00,101,B01D53/18@E,B01D53/34,135@Z,B01D61/44,500,B01D61/46,C01B31/20@B,C02F1/20@A,C02F1/46,103,C25B1/00@Z,B01D53/18,150,B01D53/62,B01D53/78,B01D53/79,B01D53/96,C01B32/50,C02F1/469,C25B9/60,C25B1/01@Z,C25B9/21","(57)【要約】
【課題】本発明の目的は、炭酸塩／重炭酸塩抽出およびＣＯ２濃縮に対するこれらの限界<BR>を打破するために、既存の概念に対して改良したＣＯ２回収システム及び方法を提供する<BR>ことである。
【解決手段】ＣＯ２回収システムには、捕獲溶液を有する水系捕獲装置が含まれ、その水<BR>系捕獲装置は、ガスを受け取り、その少なくともＣＯ２を含むガスから成分を捕獲するよ<BR>うに配列され、捕獲装置に運転可能に結合された電気透析ユニットが、少なくともＣＯ２<BR>を含む捕獲溶液に対して電気透析の運転を行うが、ここで、ＣＯ２リッチなプロセススト<BR>リームと再生された捕獲溶液が、その少なくともＣＯ２を含む捕獲溶液から発生する。そ<BR>のＣＯ２リッチなプロセスストリームは、電気透析ユニットの中にある間は、ＣＯ２を実<BR>質的にＣＯ２リッチなプロセスストリームの中に保持するような圧力で加圧されたプロセ<BR>スストリームである。
【選択図】なし
","特開2010-064067","","特許5750220","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2010-064067/18184B046E4049C6530A5B7CD4BBE8091A64F3A4B74E9CC8B327A4314CA9B8F2/11/ja"
